t_mono,t_wall,anchorID,x,y,z,qx,qy,qz,qw
17.29887100000633,1758062473.670218,45BA687E-A905-D36F-8907-955048D86C97,-0.45344022,0.91464996,-0.73005575,0.23695959,0.31771368,-0.08058505,0.9145569
17.34149429167155,1758062473.7128413,45BA687E-A905-D36F-8907-955048D86C97,-0.45341116,0.91458714,-0.72996277,0.23664418,0.31799597,-0.08050421,0.9145476
17.36526508333918,1758062473.736612,45BA687E-A905-D36F-8907-955048D86C97,-0.45337304,0.9145264,-0.72985786,0.23633447,0.31827313,-0.080424845,0.91453826
17.412218291668978,1758062473.7835653,45BA687E-A905-D36F-8907-955048D86C97,-0.45331216,0.91446865,-0.7297222,0.23603034,0.31854516,-0.0803469,0.91452897
17.438898166670697,1758062473.810245,45BA687E-A905-D36F-8907-955048D86C97,-0.4532392,0.9144935,-0.7297221,0.23579304,0.31882545,-0.08007511,0.9145164
17.46516008333856,1758062473.836507,45BA687E-A905-D36F-8907-955048D86C97,-0.45313102,0.9145211,-0.7296709,0.23555921,0.31910145,-0.07980732,0.91450375
17.497648291668156,1758062473.8689952,45BA687E-A905-D36F-8907-955048D86C97,-0.45296976,0.9145528,-0.729542,0.23532908,0.31937307,-0.07954381,0.9144911
17.531988458336855,1758062473.9033353,45BA687E-A905-D36F-8907-955048D86C97,-0.45289633,0.9145771,-0.72953624,0.23510258,0.31964025,-0.079284474,0.91447854
17.565305333337164,1758062473.9366522,45BA687E-A905-D36F-8907-955048D86C97,-0.45279673,0.9146033,-0.72949183,0.23487987,0.31990287,-0.0790295,0.914466
17.598518916667672,1758062473.9698658,45BA687E-A905-D36F-8907-955048D86C97,-0.45270497,0.9146286,-0.72945714,0.23466097,0.32016087,-0.078778945,0.91445357
17.64559579166962,1758062474.0169427,45BA687E-A905-D36F-8907-955048D86C97,-0.45255187,0.9146074,-0.7292924,0.23438253,0.31997043,-0.07880356,0.91458946
17.665448208339512,1758062474.0367951,45BA687E-A905-D36F-8907-955048D86C97,-0.45242465,0.9145849,-0.7291633,0.23411004,0.31978402,-0.07882763,0.9147224
